tree_id	gf_id	newick_tree	rearrange	root_node	root_support
TREEORTHO010603	ORTHO010603	(((((((((((Alyr|AL8G05960,Alyr|AL8G05970)n11,Atha|AT5G44000)n10,Crub|Carubv10026474m)n9,(Brap|Bra033711,Tpar|Tp2g08830)n12)n8,((Pper|ppa006395m,Pmum|Pm020511)n14,Fves|FV2G10070)n13)n7,((Cmel|CM3C012844,Csat|Csa3M609270)n16,Clan|Cla005948)n15)n6,(Stub|Sotub06g034220.1.1,Slyc|Solyc06g083770.2.1)n17)n5,(((((((Lusi|Lus10038943,Lusi|Lus10027233)n24,Mesc|ME09880G00740)n23,Rcom|RC29637G00250)n22,Jcur|Jcr4S00910.50)n21,Ptri|PT14G18610)n20,Cpap|CP00087G00120)n19,((Tcac|TC01G025880,Grai|Cotton_D_gene_10028003)n26,Vvin|VV07G11530)n25)n18)n4,((Gmax|GM10G04570,Cari|Ca_07722)n28,Ccaj|C.cajan_06611)n27)n3,((((Bdis|BD3G55150,Hvul|AK359590)n32,Osat|OS02G56970)n31,((Zmay|ZM04G25220,Sbic|SB04G036980)n34,Sita|Si017438m)n33)n30,Macu|GSMUA_Achr9T18120_001)n29)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00067.230)n1;	FALSE	Angiosperms	0.891891891891892
TREEORTHO001671	ORTHO001671	(((((((((((Mesc|ME05899G00020,Mesc|ME03693G00220)n11,(Jcur|Jcr4S00862.50,Rcom|RC29794G01360)n12)n10,(Ptri|PT18G00430,Ptri|PT06G24060)n13)n9,(Lusi|Lus10022140,Lusi|Lus10011689)n14)n8,((Stub|Sotub11g027500.1.1,Slyc|Solyc11g071270.1.1)n16,(Stub|Sotub08g018930.1.1,Slyc|Solyc08g068370.2.1)n17)n15)n7,((((Pper|ppa002235m,Pmum|Pm005131)n21,Pbre|Pbr009225.1)n20,Fves|FV2G35640)n19,((Csat|Csa2M375200,Cmel|CM3C011154)n23,Clan|Cla022222)n22)n18)n6,(((((((Gmax|GM17G26440,Gmax|GM14G21360)n30,Gmax|GM14G21410)n29,Ccaj|C.cajan_31129)n28,Cari|Ca_14922)n27,(((Cari|Ca_01888,Mtru|MT0G10660)n33,Ljap|LJ1G022690)n32,(Gmax|GM06G08710,Gmax|GM04G08600)n34)n31)n26,(((Grai|Cotton_D_gene_10001826,Grai|Cotton_D_gene_10036420)n37,(Grai|Cotton_D_gene_10037177,Grai|Cotton_D_gene_10015050)n38)n36,Tcac|TC09G003700)n35)n25,(Cpap|CP00078G00640,Vvin|VV04G10530)n39)n24)n5,((Cmel|CM3C003455,Csat|Csa3M895780)n41,Clan|Cla023121)n40)n4,((((((Atha|AT4G32760,Crub|Carubv10004294m)n47,Alyr|AL7G08610)n46,((Brap|Bra037043,Brap|Bra011378)n49,Brap|Bra034533)n48)n45,Tpar|Tp7g30520)n44,(((Atha|AT3G08790,Alyr|AL3G08870)n52,Crub|Carubv10015806m)n51,(Tpar|Tp3g07210,Brap|Bra040059)n53)n50)n43,Cpap|CP00078G00630)n42)n3,(((((((((Sbic|SB10G019670,Zmay|ZM09G09730)n62,Sita|Si007177m)n61,Sita|Si008077m)n60,Osat|OS06G22650)n59,(Hvul|AK374490,Bdis|BD1G40780)n63)n58,(((Zmay|ZM05G24750,Sbic|SB04G010220)n66,Sita|Si016612m)n65,(Osat|OS02G17350,Bdis|BD3G10150)n67)n64)n57,((((Zmay|ZM08G06360,Sbic|SB03G000910)n71,Sita|Si000478m)n70,Osat|OS01G12880)n69,(Bdis|BD2G07700,Hvul|MLOC_55025.1)n72)n68)n56,(((Macu|GSMUA_Achr9T16210_001,Macu|GSMUA_Achr2T19870_001)n75,Macu|GSMUA_Achr10T14870_001)n74,Macu|GSMUA_Achr5T06910_001)n73)n55,((Pdac|PDK_30s775611L006,Pdac|PDK_30s1100981L005)n77,Pdac|PDK_30s714171L004)n76)n54)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00109.61)n1;	FALSE	Angiosperms	1
TREEORTHO005842	ORTHO005842	(((((((((((Brap|Bra029106,Brap|Bra003109)n11,Tpar|Tp6g15000)n10,((Alyr|AL8G17220,Crub|Carubv10027250m)n13,Atha|AT5G52840)n12)n9,Tpar|Tp7g25950)n8,((Tcac|TC03G019740,Grai|Cotton_D_gene_10030786)n15,Grai|Cotton_D_gene_10017814)n14)n7,((((Pbre|Pbr021535.1,Pbre|Pbr018674.1)n19,Pbre|Pbr021554.1)n18,Pbre|Pbr010842.1)n17,((Pmum|Pm019831,Fves|FV7G37550)n21,Pper|ppa012419m)n20)n16)n6,((((Lusi|Lus10038835,Lusi|Lus10014951)n25,(Lusi|Lus10039296,Lusi|Lus10027539)n26)n24,((Cmel|CM3C006949,Clan|Cla006136)n28,Csat|Csa3M184070)n27)n23,((Ccaj|C.cajan_15946,Gmax|GM09G24070)n30,Cari|Ca_21882)n29)n22)n5,(((Rcom|RC30169G03500,Jcur|Jcr4S00770.110)n33,(Mesc|ME00341G00460,Mesc|ME06089G00640)n34)n32,(Ptri|PT04G06850,Ptri|PT17G00760)n35)n31)n4,((Stub|Sotub03g012030.1.1,Slyc|Solyc03g007660.2.1)n37,Vvin|VV16G07630)n36)n3,((((((Zmay|ZM01G13650,Sita|Si037759m)n43,Sbic|SB01G037220)n42,(Bdis|BD1G64250,Hvul|AK251752.1)n44)n41,Osat|OS03G19890)n40,Macu|GSMUA_Achr11T16110_001)n39,(Pdac|PDK_30s781511L001,Pdac|PDK_30s1065091L003)n45)n38)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00053.14)n1;	FALSE	Angiosperms	0.918918918918919
TREEORTHO006937	ORTHO006937	(((((((((((Crub|Carubv10003412m,Atha|AT5G07910)n11,Alyr|AL6G07600)n10,(Tpar|Tp6g35050,Brap|Bra028680)n12)n9,((Cmel|CM3C017212,Csat|Csa1M012140)n14,Clan|Cla019073)n13)n8,(((Gmax|GM06G21790,Gmax|GM04G32680)n17,Ccaj|C.cajan_01932)n16,Cari|Ca_25547)n15)n7,(((Pper|ppa009234m,Pmum|Pm024825)n20,(Pbre|Pbr007234.2,Pbre|Pbr030109.1)n21)n19,Fves|FV5G12520)n18)n6,((Stub|Sotub12g016660.1.1,Slyc|Solyc12g040320.1.1)n23,(Stub|Sotub03g028910.1.1,Slyc|Solyc03g115410.2.1)n24)n22)n5,(((((((((Sbic|SB01G043120,Zmay|ZM01G07760)n33,Sita|Si037087m)n32,Osat|OS03G11360)n31,(Hvul|MLOC_59937.4,Bdis|BD1G70250)n34)n30,Macu|GSMUA_Achr4T03290_001)n29,Pdac|PDK_30s1066161L003)n28,Macu|GSMUA_Achr4T03280_001)n27,Cpap|CP00094G00120)n26,Vvin|VV17G02980)n25)n4,((((((Grai|Cotton_D_gene_10021365,Grai|Cotton_D_gene_10004270)n40,Tcac|TC03G011590)n39,Mesc|ME12794G02650)n38,(Jcur|Jcr4S05019.20,Rcom|RC30138G01740)n41)n37,Cpap|CP00094G00130)n36,Ptri|PT15G02520)n35)n3,(Lusi|Lus10021635,Lusi|Lus10000681)n42)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00110.43)n1;	FALSE	Angiosperms	0.945945945945946
TREEORTHO004759	ORTHO004759	(((((((((Atha|AT1G75710,Alyr|AL2G24610)n9,Crub|Carubv10020159m)n8,((Tpar|Tp5g30820,Brap|Bra015824)n11,Brap|Bra008218)n10)n7,((((Crub|Carubv10009224m,Alyr|AL1G41300)n15,Brap|Bra014094)n14,Brap|Bra015598)n13,Tpar|Tp1g34830)n12)n6,(((Gmax|GM17G37710,Gmax|GM14G40450)n18,Ccaj|C.cajan_07361)n17,((Mtru|MT1G024980,Cari|Ca_10740)n20,Ljap|LJ0G088950)n19)n16)n5,(((((((Jcur|Jcr4S22614.10,Mesc|ME07575G00020)n27,Rcom|RC30170G05310)n26,(Ptri|PT02G02290,Ptri|PT05G24810)n28)n25,((Lusi|Lus10034522,Lusi|Lus10033148)n30,Cpap|CP00026G00340)n29)n24,((Tcac|TC08G003500,Grai|Cotton_D_gene_10033996)n32,Grai|Cotton_D_gene_10013809)n31)n23,(((Csat|Csa3M872110,Cmel|CM3C003757)n35,Clan|Cla020831)n34,(Stub|Sotub04g034750.1.1,Slyc|Solyc04g081370.2.1)n36)n33)n22,Ljap|LJ0G194000)n21)n4,(((Pper|ppa1027229m,Pmum|Pm006221)n39,Pbre|Pbr005844.1)n38,Fves|FV2G38660)n37)n3,((((((Zmay|ZM02G21540,Sbic|SB06G000970)n45,Zmay|ZM10G12820)n44,Sita|Si009863m)n43,(Bdis|BD5G01870,Osat|OS04G02510)n46)n42,Hvul|MLOC_43901.1)n41,((Macu|GSMUA_Achr8T19240_001,Macu|GSMUA_Achr11T16550_001)n48,Macu|GSMUA_Achr11T00820_001)n47)n40)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00199.10)n1;	FALSE	Angiosperms	0.945945945945946
TREEORTHO001828	ORTHO001828	(((Tcac|TC05G025070,Atri|evm_27.model.AmTr_v1.0_scaffold00045.27)n3,(Atri|evm_27.model.AmTr_v1.0_scaffold00011.146,Cpap|CP00676G00010)n4)n2,((((((((((Atha|AT5G18290,Alyr|AL6G18320)n14,Crub|Carubv10001770m)n13,(Tpar|Tp6g26010,Brap|Bra002151)n15)n12,(((Atha|AT3G04090,Crub|Carubv10014512m)n18,Alyr|AL3G03640)n17,(Tpar|Tp3g03060,Brap|Bra031946)n19)n16)n11,(((Gmax|GM16G26720,Gmax|GM02G07680)n22,Ccaj|C.cajan_15186)n21,(Cari|Ca_19143,Ljap|LJ0G032090)n23)n20)n10,(((Gmax|GM19G28430,Gmax|GM16G04800)n26,(Ljap|LJ1G041580,Ccaj|C.cajan_24211)n27)n25,(Mtru|MT7G085070,Cari|Ca_08262)n28)n24)n9,((Pmum|Pm025316,Pper|ppa010591m)n30,(Pbre|Pbr016937.1,Fves|FV0G28000)n31)n29)n8,((((((Zmay|ZM08G16200,Sbic|SB09G019780)n37,Sita|Si023083m)n36,Osat|OS01G08660)n35,((Hvul|AK355004,Bdis|BD4G26870)n39,(Zmay|ZM04G03150,Sbic|SB05G007520)n40)n38)n34,(Pdac|PDK_30s806031L002,Pdac|PDK_30s799721L002)n41)n33,Macu|GSMUA_Achr11T14150_001)n32)n7,((((((((Lusi|Lus10035281,Lusi|Lus10030046)n49,(Ptri|PT14G15060,Ptri|PT02G21030)n50)n48,((Jcur|Jcr4S21380.20,Jcur|Jcr4S21380.10)n52,Rcom|RC30010G00080)n51)n47,(((Grai|Cotton_D_gene_10016674,Grai|Cotton_D_gene_10001859)n55,Grai|Cotton_D_gene_10020312)n54,Tcac|TC10G014940)n53)n46,((((Gmax|GM12G10430,Gmax|GM06G46340)n59,Ccaj|C.cajan_27321)n58,(Mtru|MT4G049340,Cari|Ca_24447)n60)n57,Cpap|CP33833G00010)n56)n45,(((Pper|ppa010686m,Pmum|Pm015097)n63,Pbre|Pbr018114.1)n62,(Fves|FV1G16720,Fves|FV1G16710)n64)n61)n44,(((Csat|Csa4M192210,Cmel|CM3C008793)n67,Clan|Cla012141)n66,Vvin|VV08G08160)n65)n43,((Stub|Sotub12g020380.1.1,Slyc|Solyc12g019690.1.1)n69,(Stub|Sotub10g020520.1.1,Slyc|Solyc10g078490.1.1)n70)n68)n42)n6,(((Jcur|Jcr4S05789.20,Rcom|RC29950G00590)n73,Mesc|ME03614G02610)n72,(Ptri|PT19G04450,Ptri|PT13G04840)n74)n71)n5)n1;	FALSE	Angiosperms	1
TREEORTHO010260	ORTHO010260	((((((((((((((Zmay|ZM01G57540,Sbic|SB01G003620)n14,(Sita|Si035013m,Hvul|MLOC_17833.1)n15)n13,(Bdis|BD1G04060,Hvul|MLOC_16303.1)n16)n12,Osat|OS03G60180)n11,Pdac|PDK_30s832931L003)n10,Macu|GSMUA_Achr7T22170_001)n9,((Gmax|GM11G30090,Ccaj|C.cajan_19799)n18,Cari|Ca_08955)n17)n8,((((((Tpar|Tp6g20030,Brap|Bra002656)n24,(Crub|Carubv10026353m,Crub|Carubv10009170m)n25)n23,Alyr|AL8G24240)n22,Atha|AT5G58370)n21,Cpap|CP00002G03000)n20,(Stub|Sotub06g006150.1.1,Slyc|Solyc06g007150.2.1)n26)n19)n7,(Rcom|RC29957G00100,Mesc|ME10136G00010)n27)n6,(((Pper|ppa019265m,Pmum|Pm000272)n30,Pbre|Pbr013114.1)n29,Fves|FV3G31610)n28)n5,((Csat|Csa1M025170,Cmel|CM3C017369)n32,Clan|Cla018914)n31)n4,((Ptri|PT19G13710,Lusi|Lus10009919)n34,Vvin|VV06G00600)n33)n3,(Tcac|TC09G035010,Grai|Cotton_D_gene_10012158)n35)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00007.219)n1;	FALSE	Angiosperms	0.918918918918919
TREEORTHO006404	ORTHO006404	(((((((((((Mesc|ME07996G00190,Jcur|Jcr4S01290.40)n11,Rcom|RC29661G00500)n10,(Ptri|PT14G00650,Ptri|PT07G14210)n12)n9,Lusi|Lus10011715)n8,((Grai|Cotton_D_gene_10022479,Grai|Cotton_D_gene_10008665)n14,Tcac|TC01G006790)n13)n7,((((Pbre|Pbr001071.1,Pbre|Pbr033756.1)n18,(Pper|ppa005094m,Pmum|Pm002357)n19)n17,Fves|FV0G19760)n16,((Csat|Csa6M495830,Cmel|CM3C007652)n21,Clan|Cla014045)n20)n15)n6,(((((Gmax|GM11G04950,Gmax|GM01G40340)n26,Ccaj|C.cajan_24450)n25,(Mtru|MT5G015170,Cari|Ca_02241)n27)n24,((Gmax|GM05G22770,Gmax|GM17G17200)n29,Ccaj|C.cajan_24837)n28)n23,(((Atha|AT5G65890,Alyr|AL8G32770)n32,(Brap|Bra024427,Tpar|Tp2g28970)n33)n31,Crub|Carubv10026320m)n30)n22)n5,(Vvin|VV00G19360,Vvin|VV00G02850)n34)n4,(Stub|Sotub02g030650.1.1,Slyc|Solyc02g092150.2.1)n35)n3,((((((Zmay|ZM01G51630,Zmay|ZM05G04820)n41,Sbic|SB01G009300)n40,Sita|Si035343m)n39,Osat|OS03G51990)n38,(Hvul|MLOC_69361.3,Bdis|BD1G09860)n42)n37,(Macu|GSMUA_Achr8T04950_001,Macu|GSMUA_Achr3T25770_001)n43)n36)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00065.73)n1;	FALSE	Angiosperms	0.918918918918919
TREEORTHO010098	ORTHO010098	((((((((((Gmax|GM03G31470,Gmax|GM19G08990)n10,Ccaj|C.cajan_00955)n9,(Cari|Ca_12190,Ljap|LJ1G047160)n11)n8,((Fves|FV1G11570,Pper|ppa011983m)n13,Pbre|Pbr037364.1)n12)n7,((Cmel|CM3C007014,Csat|Csa6M527080)n15,Clan|Cla009888)n14)n6,(((((Tpar|Tp5g10730,Brap|Bra038904)n20,Crub|Carubv10018991m)n19,Alyr|AL5G21160)n18,Atha|AT3G51510)n17,Rcom|RC29682G00170)n16)n5,((((((((Bdis|BD2G21500,Osat|OS05G41190)n28,Hvul|MLOC_57289.1)n27,((Zmay|ZM06G27210,Sita|Si023432m)n30,Sbic|SB09G024020)n29)n26,(Stub|Sotub02g014400.1.1,Slyc|Solyc02g068270.2.1)n31)n25,Vvin|VV04G05930)n24,Cpap|CP00178G00380)n23,(Tcac|TC00G071770,Grai|Cotton_D_gene_10024759)n32)n22,(Ptri|PT11G14160,Ptri|PT01G45060)n33)n21)n4,((Lusi|Lus10034765,Lusi|Lus10033303)n35,(Mesc|ME06512G02290,Jcur|Jcr4S00206.50)n36)n34)n3,Macu|GSMUA_Achr10T29290_001)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00022.120)n1;	FALSE	Angiosperms	0.918918918918919
TREEORTHO007991	ORTHO007991	((((((((((((Rcom|RC29915G00090,Mesc|ME03614G00070)n12,Jcur|Jcr4S07347.50)n11,(Lusi|Lus10025224,Lusi|Lus10025140)n13)n10,(Ptri|PT16G13640,Ptri|PT06G10710)n14)n9,((((Atha|AT3G51580,Alyr|AL5G21230)n18,Crub|Carubv10017424m)n17,Brap|Bra012849)n16,Tpar|Tp5g10690)n15)n8,Cpap|CP00086G00540)n7,((((((Gmax|GM18G44610,Gmax|GM09G41120)n24,Ccaj|C.cajan_32599)n23,(Cari|Ca_09489,Mtru|MT7G073280)n25)n22,Ljap|LJ0G451790)n21,(((Pper|ppa006113m,Pmum|Pm003028)n28,Fves|FV6G08630)n27,Pbre|Pbr014642.1)n26)n20,(Grai|Cotton_D_gene_10036309,Tcac|TC04G016220)n29)n19)n6,((Stub|Sotub09g014510.1.1,Slyc|Solyc09g015530.2.1)n31,Stub|Sotub09g014500.1.1)n30)n5,Vvin|VV08G05810)n4,((Cmel|CM3C020009,Csat|Csa6M014580)n33,Clan|Cla016424)n32)n3,((((((Zmay|ZM08G18210,Sbic|SB09G023470)n39,Sita|Si022278m)n38,Osat|OS05G40040)n37,(Bdis|BD2G22250,Hvul|MLOC_5773.1)n40)n36,Pdac|PDK_30s840371L002)n35,Macu|GSMUA_AchrUn_randomT13590_001)n34)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00077.73)n1;	FALSE	Angiosperms	1
TREEORTHO008355	ORTHO008355	(((((((((Gmax|GM17G02590,Gmax|GM07G38120)n9,Ccaj|C.cajan_04234)n8,(Mtru|MT4G118790,Cari|Ca_06820)n10)n7,((Grai|Cotton_D_gene_10028987,Grai|Cotton_D_gene_10021257)n12,Tcac|TC04G027490)n11)n6,((((Atha|AT4G15563,Crub|Carubv10005545m)n16,Alyr|AL7G28160)n15,Tpar|Tp7g13860)n14,Brap|Bra033496)n13)n5,(((Pper|ppa009780m,Pmum|Pm006214)n19,Fves|FV2G38550)n18,((Stub|Sotub01g021340.1.1,Slyc|Solyc01g067280.2.1)n21,Cpap|CP01008G00030)n20)n17)n4,((((((Rcom|RC29726G01010,Jcur|Jcr4S01503.100)n27,Mesc|ME01551G03210)n26,Rcom|RC29726G01020)n25,Ptri|PT08G20740)n24,(Lusi|Lus10033973,Lusi|Lus10012807)n28)n23,((Cmel|CM3C006607,Clan|Cla021705)n30,Csat|Csa3M151470)n29)n22)n3,(((((((Sbic|SB09G018560,Zmay|ZM06G21920)n37,Zmay|ZM08G17380)n36,Sita|Si023110m)n35,(Bdis|BD2G27330,Hvul|MLOC_37831.1)n38)n34,Osat|OS05G30920)n33,Pdac|PDK_30s923871L002)n32,(Macu|GSMUA_Achr8T21940_001,Macu|GSMUA_Achr9T17700_001)n39)n31)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00057.194)n1;	FALSE	Angiosperms	0.918918918918919
TREEORTHO003218	ORTHO003218	(((((((((((Pper|ppa006300m,Pmum|Pm025129)n11,(Pbre|Pbr038888.1,Pbre|Pbr020345.1)n12)n10,(((Gmax|GM09G30960,Gmax|GM07G11280)n15,Ccaj|C.cajan_11429)n14,Fves|FV5G17140)n13)n9,(Ljap|LJ0G427910,Cari|Ca_16842)n16)n8,(((Csat|Csa1M024870,Cmel|CM3C017342)n19,Clan|Cla018943)n18,((Gmax|GM08G05540,Gmax|GM05G34150)n21,Ccaj|C.cajan_15511)n20)n17)n7,((Tcac|TC03G004770,Grai|Cotton_D_gene_10040136)n23,Grai|Cotton_D_gene_10012503)n22)n6,(((((Ptri|PT14G07320,Ptri|PT12G04600)n28,Mesc|ME06631G00140)n27,Jcur|Jcr4S02260.30)n26,Rcom|RC28408G00020)n25,(Lusi|Lus10040530,Lusi|Lus10017371)n29)n24)n5,((((((Brap|Bra031013,Brap|Bra016572)n35,Tpar|Tp1g16070)n34,((Atha|AT1G18040,Alyr|AL1G18950)n37,Crub|Carubv10011276m)n36)n33,((((Atha|AT1G73690,Alyr|AL2G22550)n41,Crub|Carubv10020413m)n40,Tpar|Tp5g28870)n39,Brap|Bra015974)n38)n32,Cpap|CP00003G04390)n31,((Stub|Sotub08g029140.1.1,Slyc|Solyc08g081280.2.1)n43,Vvin|VV17G06680)n42)n30)n4,((((Atha|AT1G66750,Tpar|Tp5g21710)n47,(Alyr|AL2G14320,Crub|Carubv10020570m)n48)n46,Cpap|CP00170G00180)n45,Vvin|VV14G07620)n44)n3,((((((Zmay|ZM06G23620,Zmay|ZM08G17280)n54,Sbic|SB09G019400)n53,Sita|Si022140m)n52,Bdis|BD2G26510)n51,Hvul|AK363778)n50,((Macu|GSMUA_Achr3T09020_001,Macu|GSMUA_Achr9T17590_001)n56,Pdac|PDK_30s877131L002)n55)n49)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00057.19)n1;	FALSE	Angiosperms	0.945945945945946
TREEORTHO002608	ORTHO002608	(((((((((((Crub|Carubv10026467m,Alyr|AL8G08350)n11,(Brap|Bra027446,Tpar|Tp2g07200)n12)n10,(((Atha|AT1G47500,Atha|AT1G47490)n15,Alyr|AL1G40770)n14,Crub|Carubv10009143m)n13)n9,((Csat|Csa4M639100,Cmel|CM3C016734)n17,Clan|Cla020695)n16)n8,(((((Gmax|GM14G08840,Gmax|GM17G36330)n22,Ccaj|C.cajan_26338)n21,Cari|Ca_19242)n20,Ljap|LJ5G001140)n19,(((Gmax|GM06G04100,Gmax|GM04G03950)n25,Ccaj|C.cajan_18592)n24,(Cari|Ca_01529,Mtru|MT3G101370)n26)n23)n18)n7,(((Pper|ppa005903m,Pmum|Pm005231)n29,(Pbre|Pbr008739.1,Pbre|Pbr012324.1)n30)n28,Fves|FV2G34330)n27)n6,(((Rcom|RC30170G02740,Mesc|ME03104G00150)n33,Lusi|Lus10021754)n32,(Ptri|PT14G03200,Ptri|PT02G12770)n34)n31)n5,(((Csat|Csa2M360590,Cmel|CM3C010891)n37,Cpap|CP00064G00030)n36,Vvin|VV18G07600)n35)n4,((Tcac|TC08G000960,Grai|Cotton_D_gene_10002854)n39,(Grai|Cotton_D_gene_10025827,Grai|Cotton_D_gene_10023645)n40)n38)n3,(Stub|Sotub04g032480.1.1,Slyc|Solyc04g079310.2.1)n41)n2,(((((((Zmay|ZM04G16970,Sbic|SB04G023540)n48,Sita|Si017272m)n47,Osat|OS02G35950)n46,(Hvul|AK250469.1,Bdis|BD3G46470)n49)n45,((Bdis|BD5G11810,Osat|OS04G37690)n51,(Sbic|SB06G018280,Sita|Si010062m)n52)n50)n44,((((Zmay|ZM02G31840,Sita|Si030296m)n56,Zmay|ZM07G16400)n55,((Hvul|AK354660,Bdis|BD4G32380)n58,Osat|OS09G28810)n57)n54,((Macu|GSMUA_Achr9T15210_001,Macu|GSMUA_Achr3T06840_001)n60,Pdac|PDK_30s670342L001)n59)n53)n43,((Macu|GSMUA_Achr10T19310_001,Macu|GSMUA_Achr3T01720_001)n62,Macu|GSMUA_Achr6T10190_001)n61)n42)n1;	FALSE	Angiosperms_sub	0.972222222222222
TREEORTHO003420	ORTHO003420	((((((((((((((Lusi|Lus10034534,Lusi|Lus10033136)n14,Lusi|Lus10017265)n13,Jcur|Jcr4S00006.90)n12,Mesc|ME07012G00400)n11,((Ptri|PT05G25100,Ptri|PT02G02010)n16,Rcom|RC30170G05560)n15)n10,Vvin|VV18G10770)n9,(((((Grai|Cotton_D_gene_10013818,Grai|Cotton_D_gene_10033988)n21,Grai|Cotton_D_gene_10002640)n20,Tcac|TC08G003730)n19,Grai|Cotton_D_gene_10036699)n18,((Stub|Sotub04g034930.1.1,Slyc|Solyc04g081550.2.1)n23,Cpap|CP00026G00590)n22)n17)n8,((((((Alyr|AL2G24710,Atha|AT1G75800)n29,Crub|Carubv10022361m)n28,Brap|Bra008224)n27,Brap|Bra015814)n26,Tpar|Tp5g30920)n25,((Atha|AT1G20030,Crub|Carubv10011588m)n31,Alyr|AL1G21090)n30)n24)n7,(((Pper|ppa008483m,Pmum|Pm006194)n34,Pbre|Pbr005825.1)n33,Fves|FV2G38390)n32)n6,((Mtru|MT1G025420,Cari|Ca_23015)n36,(Gmax|GM17G37800,Ccaj|C.cajan_36411)n37)n35)n5,(((Cmel|CM3C011018,Csat|Csa2M368850)n40,Clan|Cla022416)n39,((Csat|Csa3M872740,Cmel|CM3C003745)n42,Clan|Cla020846)n41)n38)n4,Mtru|MT3G114030)n3,Mtru|MT8G037890)n2,((((((Hvul|MLOC_10662.1,Bdis|BD1G68340)n48,Osat|OS03G14050)n47,((Zmay|ZM09G24850,Zmay|ZM01G09510)n50,Sita|Si036351m)n49)n46,Osat|OS10G05660)n45,(((Hvul|AK370407,Hvul|AK367329)n53,(Zmay|ZM09G12070,Sbic|SB10G022000)n54)n52,Sita|Si017852m)n51)n44,(Macu|GSMUA_AchrUn_randomT17870_001,Macu|GSMUA_Achr2T11280_001)n55)n43)n1;	FALSE	Angiosperms_sub	0.944444444444444
TREEORTHO004081	ORTHO004081	((((((((((((Atha|AT3G60820,Alyr|AL5G31530)n12,Crub|Carubv10017986m)n11,Tpar|Tp5g02430)n10,Brap|Bra007565)n9,(Brap|Bra014468,Brap|Bra003428)n13)n8,((Cmel|CM3C006187,Csat|Csa3M126120)n15,Clan|Cla021308)n14)n7,((((Mtru|MT5G079740,Cari|Ca_02409)n19,Mtru|MT2G098010)n18,Gmax|GM08G39420)n17,((Ljap|LJ0G454240,Ccaj|C.cajan_18535)n21,Cari|Ca_15945)n20)n16)n6,((((((Stub|Sotub02g028060.1.1,Slyc|Solyc02g084920.2.1)n27,Stub|Sotub03g009470.1.1)n26,Lusi|Lus10015867)n25,Cpap|CP00349G00030)n24,Vvin|VV15G08870)n23,((Tcac|TC01G037560,Grai|Cotton_D_gene_10004007)n29,Grai|Cotton_D_gene_10028084)n28)n22)n5,((((Pper|ppa011112m,Pmum|Pm017926)n33,(Pbre|Pbr042244.1,Pbre|Pbr030735.1)n34)n32,Fves|FV7G11100)n31,(((Mesc|ME02441G00060,Jcur|Jcr4S00057.260)n37,Mesc|ME04882G00690)n36,Rcom|RC30174G01470)n35)n30)n4,(Ptri|PT14G06350,Ptri|PT02G14740)n38)n3,((((((Sbic|SB02G029260,Zmay|ZM07G18670)n44,Sita|Si031055m)n43,Osat|OS09G32800)n42,(Hvul|MLOC_56084.1,Bdis|BD4G34620)n45)n41,((((Zmay|ZM01G33740,Sbic|SB07G026360)n49,Sita|Si014432m)n48,Osat|OS08G41730)n47,Bdis|BD3G41090)n46)n40,((Macu|GSMUA_Achr2T00960_001,Macu|GSMUA_Achr11T16560_001)n51,Pdac|PDK_30s937411L001)n50)n39)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00055.168)n1;	FALSE	Angiosperms	1
